"axis","gene_set","rank","es"
"triplet_pairs","mediating_TRUE",18361,0.818212470797909
"triplet_pairs","mediating_TRUE",18374,0.817899376219262
"triplet_pairs","mediating_TRUE",18388,0.817562197442258
"triplet_pairs","mediating_TRUE",18401,0.817249102863611
"triplet_pairs","mediating_TRUE",18414,0.816936008284964
"triplet_pairs","mediating_TRUE",18427,0.816622913706317
"triplet_pairs","mediating_TRUE",18440,0.81630981912767
"triplet_pairs","mediating_TRUE",18453,0.815996724549023
"triplet_pairs","mediating_TRUE",18466,0.815683629970376
"triplet_pairs","mediating_TRUE",18479,0.815370535391729
"triplet_pairs","mediating_TRUE",18492,0.815057440813082
"triplet_pairs","mediating_TRUE",18505,0.814744346234435
"triplet_pairs","mediating_TRUE",18518,0.814431251655788
"triplet_pairs","mediating_TRUE",18532,0.814094072878784
"triplet_pairs","mediating_TRUE",18545,0.813780978300137
"triplet_pairs","mediating_TRUE",18558,0.81346788372149
"triplet_pairs","mediating_TRUE",18571,0.813154789142843
"triplet_pairs","mediating_TRUE",18584,0.812841694564196
"triplet_pairs","mediating_TRUE",18597,0.812528599985549
"triplet_pairs","mediating_TRUE",18610,0.812215505406902
"triplet_pairs","mediating_TRUE",18623,0.811902410828255
"triplet_pairs","mediating_TRUE",18636,0.811589316249608
"triplet_pairs","mediating_TRUE",18649,0.811276221670961
"triplet_pairs","mediating_TRUE",18662,0.810963127092314
"triplet_pairs","mediating_TRUE",18675,0.810650032513668
"triplet_pairs","mediating_TRUE",18689,0.810312853736663
"triplet_pairs","mediating_TRUE",18702,0.809999759158016
"triplet_pairs","mediating_TRUE",18715,0.809686664579369
"triplet_pairs","mediating_TRUE",18728,0.809373570000722
"triplet_pairs","mediating_TRUE",18741,0.809060475422075
"triplet_pairs","mediating_TRUE",18754,0.808747380843428
"triplet_pairs","mediating_TRUE",18767,0.808434286264781
"triplet_pairs","mediating_TRUE",18780,0.808121191686134
"triplet_pairs","mediating_TRUE",18793,0.807808097107487
"triplet_pairs","mediating_TRUE",18806,0.807495002528841
"triplet_pairs","mediating_TRUE",18819,0.807181907950194
"triplet_pairs","mediating_TRUE",18833,0.806844729173189
"triplet_pairs","mediating_TRUE",18846,0.806531634594542
"triplet_pairs","mediating_TRUE",18859,0.806218540015895
"triplet_pairs","mediating_TRUE",18872,0.805905445437248
"triplet_pairs","mediating_TRUE",18885,0.805592350858601
"triplet_pairs","mediating_TRUE",18898,0.805279256279954
"triplet_pairs","mediating_TRUE",18911,0.804966161701308
"triplet_pairs","mediating_TRUE",18924,0.804653067122661
"triplet_pairs","mediating_TRUE",18937,0.804339972544014
"triplet_pairs","mediating_TRUE",18950,0.804026877965367
"triplet_pairs","mediating_TRUE",18963,0.80371378338672
"triplet_pairs","mediating_TRUE",18976,0.803400688808073
"triplet_pairs","mediating_TRUE",18990,0.803063510031068
"triplet_pairs","mediating_TRUE",19003,0.802750415452421
"triplet_pairs","mediating_TRUE",19016,0.802437320873775
"triplet_pairs","mediating_TRUE",19029,0.802124226295127
"triplet_pairs","mediating_TRUE",19042,0.801811131716481
"triplet_pairs","mediating_TRUE",19055,0.801498037137834
"triplet_pairs","mediating_TRUE",19068,0.801184942559187
"triplet_pairs","mediating_TRUE",19081,0.80087184798054
"triplet_pairs","mediating_TRUE",19094,0.800558753401893
"triplet_pairs","mediating_TRUE",19107,0.800245658823246
"triplet_pairs","mediating_TRUE",19120,0.799932564244599
"triplet_pairs","mediating_TRUE",19133,0.799619469665952
"triplet_pairs","mediating_TRUE",19147,0.799282290888948
"triplet_pairs","mediating_TRUE",19160,0.798969196310301
"triplet_pairs","mediating_TRUE",19173,0.798656101731654
"triplet_pairs","mediating_TRUE",19186,0.798343007153007
"triplet_pairs","mediating_TRUE",19199,0.79802991257436
"triplet_pairs","mediating_TRUE",19212,0.797716817995713
"triplet_pairs","mediating_TRUE",19225,0.797403723417066
"triplet_pairs","mediating_TRUE",19238,0.797090628838419
"triplet_pairs","mediating_TRUE",19251,0.796777534259772
"triplet_pairs","mediating_TRUE",19264,0.796464439681125
"triplet_pairs","mediating_TRUE",19277,0.796151345102478
"triplet_pairs","mediating_TRUE",19291,0.795814166325474
"triplet_pairs","mediating_TRUE",19304,0.795501071746827
"triplet_pairs","mediating_TRUE",19317,0.79518797716818
"triplet_pairs","mediating_TRUE",19330,0.794874882589533
"triplet_pairs","mediating_TRUE",19343,0.794561788010886
"triplet_pairs","mediating_TRUE",19356,0.794248693432239
"triplet_pairs","mediating_TRUE",19369,0.793935598853592
"triplet_pairs","mediating_TRUE",19382,0.793622504274945
"triplet_pairs","mediating_TRUE",19395,0.793309409696298
"triplet_pairs","mediating_TRUE",19408,0.792996315117651
"triplet_pairs","mediating_TRUE",19421,0.792683220539004
"triplet_pairs","mediating_TRUE",19434,0.792370125960357
"triplet_pairs","mediating_TRUE",19448,0.792032947183353
"triplet_pairs","mediating_TRUE",19461,0.791719852604706
"triplet_pairs","mediating_TRUE",19474,0.791406758026059
"triplet_pairs","mediating_TRUE",19487,0.791093663447412
"triplet_pairs","mediating_TRUE",19500,0.790780568868765
"triplet_pairs","mediating_TRUE",19513,0.790467474290118
"triplet_pairs","mediating_TRUE",19526,0.790154379711471
"triplet_pairs","mediating_TRUE",19539,0.789841285132824
"triplet_pairs","mediating_TRUE",19552,0.789528190554177
"triplet_pairs","mediating_TRUE",19565,0.78921509597553
"triplet_pairs","mediating_TRUE",19578,0.788902001396883
"triplet_pairs","mediating_TRUE",19592,0.788564822619879
"triplet_pairs","mediating_TRUE",19605,0.788251728041232
"triplet_pairs","mediating_TRUE",19618,0.787938633462585
"triplet_pairs","mediating_TRUE",19631,0.787625538883938
"triplet_pairs","mediating_TRUE",19644,0.787312444305291
"triplet_pairs","mediating_TRUE",19657,0.786999349726644
"triplet_pairs","mediating_TRUE",19670,0.786686255147997
"triplet_pairs","mediating_TRUE",19683,0.78637316056935
"triplet_pairs","mediating_TRUE",19696,0.786060065990703
"triplet_pairs","mediating_TRUE",19709,0.785746971412056
"triplet_pairs","mediating_TRUE",19722,0.785433876833409
"triplet_pairs","mediating_TRUE",19735,0.785120782254762
"triplet_pairs","mediating_TRUE",19749,0.784783603477758
"triplet_pairs","mediating_TRUE",19762,0.784470508899111
"triplet_pairs","mediating_TRUE",19775,0.784157414320464
"triplet_pairs","mediating_TRUE",19788,0.783844319741817
"triplet_pairs","mediating_TRUE",19801,0.78353122516317
"triplet_pairs","mediating_TRUE",19814,0.783218130584523
"triplet_pairs","mediating_TRUE",19827,0.782905036005876
"triplet_pairs","mediating_TRUE",19840,0.782591941427229
"triplet_pairs","mediating_TRUE",19853,0.782278846848582
"triplet_pairs","mediating_TRUE",19866,0.781965752269935
"triplet_pairs","mediating_TRUE",19879,0.781652657691288
"triplet_pairs","mediating_TRUE",19893,0.781315478914284
"triplet_pairs","mediating_TRUE",19906,0.781002384335637
"triplet_pairs","mediating_TRUE",19919,0.78068928975699
"triplet_pairs","mediating_TRUE",19932,0.780376195178343
"triplet_pairs","mediating_TRUE",19945,0.780063100599696
"triplet_pairs","mediating_TRUE",19958,0.779750006021049
"triplet_pairs","mediating_TRUE",19971,0.779436911442402
"triplet_pairs","mediating_TRUE",19984,0.779123816863755
"triplet_pairs","mediating_TRUE",19997,0.778810722285109
"triplet_pairs","mediating_TRUE",20010,0.778497627706461
"triplet_pairs","mediating_TRUE",20023,0.778184533127815
"triplet_pairs","mediating_TRUE",20036,0.777871438549168
"triplet_pairs","mediating_TRUE",20050,0.777534259772163
"triplet_pairs","mediating_TRUE",20063,0.777221165193516
"triplet_pairs","mediating_TRUE",20076,0.776908070614869
"triplet_pairs","mediating_TRUE",20089,0.776594976036222
"triplet_pairs","mediating_TRUE",20102,0.776281881457575
"triplet_pairs","mediating_TRUE",20115,0.775968786878928
"triplet_pairs","mediating_TRUE",20128,0.775655692300282
"triplet_pairs","mediating_TRUE",20141,0.775342597721634
"triplet_pairs","mediating_TRUE",20154,0.775029503142988
"triplet_pairs","mediating_TRUE",20167,0.774716408564341
"triplet_pairs","mediating_TRUE",20180,0.774403313985694
"triplet_pairs","mediating_TRUE",20194,0.774066135208689
"triplet_pairs","mediating_TRUE",20207,0.773753040630042
"triplet_pairs","mediating_TRUE",20220,0.773439946051395
"triplet_pairs","mediating_TRUE",20233,0.773126851472748
"triplet_pairs","mediating_TRUE",20246,0.772813756894101
"triplet_pairs","mediating_TRUE",20259,0.772500662315455
"triplet_pairs","mediating_TRUE",20272,0.772187567736808
"triplet_pairs","mediating_TRUE",20285,0.771874473158161
"triplet_pairs","mediating_TRUE",20298,0.771561378579514
"triplet_pairs","mediating_TRUE",20311,0.771248284000867
"triplet_pairs","mediating_TRUE",20324,0.77093518942222
"triplet_pairs","mediating_TRUE",20337,0.770622094843573
"triplet_pairs","mediating_TRUE",20351,0.770284916066568
"triplet_pairs","mediating_TRUE",20364,0.769971821487922
"triplet_pairs","mediating_TRUE",20377,0.769658726909275
"triplet_pairs","mediating_TRUE",20390,0.769345632330628
"triplet_pairs","mediating_TRUE",20403,0.769032537751981
"triplet_pairs","mediating_TRUE",20416,0.768719443173334
"triplet_pairs","mediating_TRUE",20429,0.768406348594687
"triplet_pairs","mediating_TRUE",20442,0.76809325401604
"triplet_pairs","mediating_TRUE",20455,0.767780159437393
"triplet_pairs","mediating_TRUE",20468,0.767467064858746
"triplet_pairs","mediating_TRUE",20481,0.767153970280099
"triplet_pairs","mediating_TRUE",20494,0.766840875701452
"triplet_pairs","mediating_TRUE",20508,0.766503696924448
"triplet_pairs","mediating_TRUE",20521,0.766190602345801
"triplet_pairs","mediating_TRUE",20534,0.765877507767154
"triplet_pairs","mediating_TRUE",20547,0.765564413188507
"triplet_pairs","mediating_TRUE",20560,0.76525131860986
"triplet_pairs","mediating_TRUE",20573,0.764938224031213
"triplet_pairs","mediating_TRUE",20586,0.764625129452566
"triplet_pairs","mediating_TRUE",20599,0.764312034873919
"triplet_pairs","mediating_TRUE",20612,0.763998940295272
"triplet_pairs","mediating_TRUE",20625,0.763685845716625
"triplet_pairs","mediating_TRUE",20638,0.763372751137978
"triplet_pairs","mediating_TRUE",20652,0.763035572360974
"triplet_pairs","mediating_TRUE",20665,0.762722477782327
"triplet_pairs","mediating_TRUE",20678,0.76240938320368
"triplet_pairs","mediating_TRUE",20691,0.762096288625033
"triplet_pairs","mediating_TRUE",20704,0.761783194046386
"triplet_pairs","mediating_TRUE",20717,0.761470099467739
"triplet_pairs","mediating_TRUE",20730,0.761157004889092
"triplet_pairs","mediating_TRUE",20743,0.760843910310445
"triplet_pairs","mediating_TRUE",20756,0.760530815731798
"triplet_pairs","mediating_TRUE",20769,0.760217721153151
"triplet_pairs","mediating_TRUE",20782,0.759904626574504
"triplet_pairs","mediating_TRUE",20795,0.759591531995857
"triplet_pairs","mediating_TRUE",20809,0.759254353218853
"triplet_pairs","mediating_TRUE",20822,0.758941258640206
"triplet_pairs","mediating_TRUE",20835,0.758628164061559
"triplet_pairs","mediating_TRUE",20848,0.758315069482912
"triplet_pairs","mediating_TRUE",20861,0.758001974904265
"triplet_pairs","mediating_TRUE",20874,0.757688880325618
"triplet_pairs","mediating_TRUE",20887,0.757375785746971
"triplet_pairs","mediating_TRUE",20900,0.757062691168324
"triplet_pairs","mediating_TRUE",20913,0.756749596589677
"triplet_pairs","mediating_TRUE",20926,0.75643650201103
"triplet_pairs","mediating_TRUE",20939,0.756123407432383
"triplet_pairs","mediating_TRUE",20953,0.755786228655379
"triplet_pairs","mediating_TRUE",20966,0.755473134076732
"triplet_pairs","mediating_TRUE",20979,0.755160039498085
"triplet_pairs","mediating_TRUE",20992,0.754846944919438
"triplet_pairs","mediating_TRUE",21005,0.754533850340791
"triplet_pairs","mediating_TRUE",21018,0.754220755762144
"triplet_pairs","mediating_TRUE",21031,0.753907661183497
"triplet_pairs","mediating_TRUE",21044,0.75359456660485
"triplet_pairs","mediating_TRUE",21057,0.753281472026203
"triplet_pairs","mediating_TRUE",21070,0.752968377447556
"triplet_pairs","mediating_TRUE",21083,0.752655282868909
"triplet_pairs","mediating_TRUE",21096,0.752342188290262
"triplet_pairs","mediating_TRUE",21110,0.752005009513258
"triplet_pairs","mediating_TRUE",21123,0.751691914934611
"triplet_pairs","mediating_TRUE",21136,0.751378820355964
"triplet_pairs","mediating_TRUE",21149,0.751065725777317
"triplet_pairs","mediating_TRUE",21162,0.75075263119867
"triplet_pairs","mediating_TRUE",21175,0.750439536620023
"triplet_pairs","mediating_TRUE",21188,0.750126442041376
"triplet_pairs","mediating_TRUE",21201,0.749813347462729
"triplet_pairs","mediating_TRUE",21214,0.749500252884082
"triplet_pairs","mediating_TRUE",21227,0.749187158305435
"triplet_pairs","mediating_TRUE",21240,0.748874063726789
"triplet_pairs","mediating_TRUE",21254,0.748536884949784
"triplet_pairs","mediating_TRUE",21267,0.748223790371137
"triplet_pairs","mediating_TRUE",21280,0.74791069579249
"triplet_pairs","mediating_TRUE",21293,0.747597601213843
"triplet_pairs","mediating_TRUE",21306,0.747284506635196
"triplet_pairs","mediating_TRUE",21319,0.746971412056549
"triplet_pairs","mediating_TRUE",21332,0.746658317477902
"triplet_pairs","mediating_TRUE",21345,0.746345222899256
"triplet_pairs","mediating_TRUE",21358,0.746032128320609
"triplet_pairs","mediating_TRUE",21371,0.745719033741962
"triplet_pairs","mediating_TRUE",21384,0.745405939163315
"triplet_pairs","mediating_TRUE",21397,0.745092844584668
"triplet_pairs","mediating_TRUE",21411,0.744755665807663
"triplet_pairs","mediating_TRUE",21424,0.744442571229016
"triplet_pairs","mediating_TRUE",21437,0.744129476650369
"triplet_pairs","mediating_TRUE",21450,0.743816382071722
"triplet_pairs","mediating_TRUE",21463,0.743503287493075
"triplet_pairs","mediating_TRUE",21476,0.743190192914429
"triplet_pairs","mediating_TRUE",21489,0.742877098335782
"triplet_pairs","mediating_TRUE",21502,0.742564003757135
"triplet_pairs","mediating_TRUE",21515,0.742250909178488
"triplet_pairs","mediating_TRUE",21528,0.741937814599841
"triplet_pairs","mediating_TRUE",21541,0.741624720021194
"triplet_pairs","mediating_TRUE",21555,0.741287541244189
"triplet_pairs","mediating_TRUE",21568,0.740974446665542
"triplet_pairs","mediating_TRUE",21581,0.740661352086895
"triplet_pairs","mediating_TRUE",21594,0.740348257508249
"triplet_pairs","mediating_TRUE",21607,0.740035162929602
"triplet_pairs","mediating_TRUE",21620,0.739722068350955
"triplet_pairs","mediating_TRUE",21633,0.739408973772308
"triplet_pairs","mediating_TRUE",21646,0.739095879193661
"triplet_pairs","mediating_TRUE",21659,0.738782784615014
"triplet_pairs","mediating_TRUE",21672,0.738469690036367
"triplet_pairs","mediating_TRUE",21685,0.73815659545772
"triplet_pairs","mediating_TRUE",21698,0.737843500879073
"triplet_pairs","mediating_TRUE",21712,0.737506322102069
"triplet_pairs","mediating_TRUE",21725,0.737193227523422
"triplet_pairs","mediating_TRUE",21738,0.736880132944775
"triplet_pairs","mediating_TRUE",21751,0.736567038366128
"triplet_pairs","mediating_TRUE",21764,0.736253943787481
"triplet_pairs","mediating_TRUE",21777,0.735940849208834
"triplet_pairs","mediating_TRUE",21790,0.735627754630187
"triplet_pairs","mediating_TRUE",21803,0.73531466005154
"triplet_pairs","mediating_TRUE",21816,0.735001565472893
"triplet_pairs","mediating_TRUE",21829,0.734688470894246
"triplet_pairs","mediating_TRUE",21842,0.734375376315599
"triplet_pairs","mediating_TRUE",21855,0.734062281736952
"triplet_pairs","mediating_TRUE",21869,0.733725102959948
"triplet_pairs","mediating_TRUE",21882,0.733412008381301
"triplet_pairs","mediating_TRUE",21895,0.733098913802654
"triplet_pairs","mediating_TRUE",21908,0.732785819224007
"triplet_pairs","mediating_TRUE",21921,0.73247272464536
"triplet_pairs","mediating_TRUE",21934,0.732159630066713
"triplet_pairs","mediating_TRUE",21947,0.731846535488066
"triplet_pairs","mediating_TRUE",21960,0.731533440909419
"triplet_pairs","mediating_TRUE",21973,0.731220346330772
"triplet_pairs","mediating_TRUE",21986,0.730907251752125
"triplet_pairs","mediating_TRUE",21999,0.730594157173478
"triplet_pairs","mediating_TRUE",22013,0.730256978396474
"triplet_pairs","mediating_TRUE",22026,0.729943883817827
"triplet_pairs","mediating_TRUE",22039,0.72963078923918
"triplet_pairs","mediating_TRUE",22052,0.729317694660533
"triplet_pairs","mediating_TRUE",22065,0.729004600081886
"triplet_pairs","mediating_TRUE",22078,0.728691505503239
"triplet_pairs","mediating_TRUE",22091,0.728378410924592
"triplet_pairs","mediating_TRUE",22104,0.728065316345945
"triplet_pairs","mediating_TRUE",22117,0.727752221767298
"triplet_pairs","mediating_TRUE",22130,0.727439127188651
"triplet_pairs","mediating_TRUE",22143,0.727126032610004
"triplet_pairs","mediating_TRUE",22156,0.726812938031357
"triplet_pairs","mediating_TRUE",22170,0.726475759254353
"triplet_pairs","mediating_TRUE",22183,0.726162664675706
"triplet_pairs","mediating_TRUE",22196,0.725849570097059
"triplet_pairs","mediating_TRUE",22209,0.725536475518412
"triplet_pairs","mediating_TRUE",22222,0.725223380939765
"triplet_pairs","mediating_TRUE",22235,0.724910286361118
"triplet_pairs","mediating_TRUE",22248,0.724597191782471
"triplet_pairs","mediating_TRUE",22261,0.724284097203824
"triplet_pairs","mediating_TRUE",22274,0.723971002625177
"triplet_pairs","mediating_TRUE",22287,0.72365790804653
"triplet_pairs","mediating_TRUE",22300,0.723344813467883
"triplet_pairs","mediating_TRUE",22314,0.723007634690879
"triplet_pairs","mediating_TRUE",22327,0.722694540112232
"triplet_pairs","mediating_TRUE",22340,0.722381445533585
"triplet_pairs","mediating_TRUE",22353,0.722068350954938
"triplet_pairs","mediating_TRUE",22366,0.721755256376291
"triplet_pairs","mediating_TRUE",22379,0.721442161797644
"triplet_pairs","mediating_TRUE",22392,0.721129067218997
"triplet_pairs","mediating_TRUE",22405,0.72081597264035
"triplet_pairs","mediating_TRUE",22418,0.720502878061703
"triplet_pairs","mediating_TRUE",22431,0.720189783483056
"triplet_pairs","mediating_TRUE",22444,0.719876688904409
"triplet_pairs","mediating_TRUE",22457,0.719563594325763
"triplet_pairs","mediating_TRUE",22471,0.719226415548758
"triplet_pairs","mediating_TRUE",22484,0.718913320970111
"triplet_pairs","mediating_TRUE",22497,0.718600226391464
"triplet_pairs","mediating_TRUE",22510,0.718287131812817
"triplet_pairs","mediating_TRUE",22523,0.71797403723417
"triplet_pairs","mediating_TRUE",22536,0.717660942655523
"triplet_pairs","mediating_TRUE",22549,0.717347848076876
"triplet_pairs","mediating_TRUE",22562,0.717034753498229
"triplet_pairs","mediating_TRUE",22575,0.716721658919583
"triplet_pairs","mediating_TRUE",22588,0.716408564340936
"triplet_pairs","mediating_TRUE",22601,0.716095469762289
"triplet_pairs","mediating_TRUE",22615,0.715758290985284
"triplet_pairs","mediating_TRUE",22628,0.715445196406637
"triplet_pairs","mediating_TRUE",22641,0.71513210182799
"triplet_pairs","mediating_TRUE",22654,0.714819007249343
"triplet_pairs","mediating_TRUE",22667,0.714505912670696
"triplet_pairs","mediating_TRUE",22680,0.714192818092049
"triplet_pairs","mediating_TRUE",22693,0.713879723513403
"triplet_pairs","mediating_TRUE",22706,0.713566628934756
"triplet_pairs","mediating_TRUE",22719,0.713253534356109
"triplet_pairs","mediating_TRUE",22732,0.712940439777462
"triplet_pairs","mediating_TRUE",22745,0.712627345198815
"triplet_pairs","mediating_TRUE",22758,0.712314250620168
"triplet_pairs","mediating_TRUE",22772,0.711977071843163
"triplet_pairs","mediating_TRUE",22785,0.711663977264516
"triplet_pairs","mediating_TRUE",22798,0.711350882685869
"triplet_pairs","mediating_TRUE",22811,0.711037788107223
"triplet_pairs","mediating_TRUE",22824,0.710724693528576
"triplet_pairs","mediating_TRUE",22837,0.710411598949929
"triplet_pairs","mediating_TRUE",22850,0.710098504371282
"triplet_pairs","mediating_TRUE",22863,0.709785409792635
"triplet_pairs","mediating_TRUE",22876,0.709472315213988
"triplet_pairs","mediating_TRUE",22889,0.709159220635341
"triplet_pairs","mediating_TRUE",22902,0.708846126056694
"triplet_pairs","mediating_TRUE",22915,0.708533031478047
"triplet_pairs","mediating_TRUE",22929,0.708195852701042
"triplet_pairs","mediating_TRUE",22942,0.707882758122396
"triplet_pairs","mediating_TRUE",22955,0.707569663543749
"triplet_pairs","mediating_TRUE",22968,0.707256568965102
"triplet_pairs","mediating_TRUE",22981,0.706943474386455
"triplet_pairs","mediating_TRUE",22994,0.706630379807808
"triplet_pairs","mediating_TRUE",23007,0.706317285229161
"triplet_pairs","mediating_TRUE",23020,0.706004190650514
"triplet_pairs","mediating_TRUE",23033,0.705691096071867
"triplet_pairs","mediating_TRUE",23046,0.70537800149322
"triplet_pairs","mediating_TRUE",23059,0.705064906914573
"triplet_pairs","mediating_TRUE",23073,0.704727728137569
"triplet_pairs","mediating_TRUE",23086,0.704414633558922
"triplet_pairs","mediating_TRUE",23099,0.704101538980275
"triplet_pairs","mediating_TRUE",23112,0.703788444401628
"triplet_pairs","mediating_TRUE",23125,0.703475349822981
"triplet_pairs","mediating_TRUE",23138,0.703162255244334
"triplet_pairs","mediating_TRUE",23151,0.702849160665687
"triplet_pairs","mediating_TRUE",23164,0.70253606608704
"triplet_pairs","mediating_TRUE",23177,0.702222971508393
"triplet_pairs","mediating_TRUE",23190,0.701909876929746
"triplet_pairs","mediating_TRUE",23203,0.701596782351099
"triplet_pairs","mediating_TRUE",23216,0.701283687772452
"triplet_pairs","mediating_TRUE",23230,0.700946508995448
"triplet_pairs","mediating_TRUE",23243,0.700633414416801
"triplet_pairs","mediating_TRUE",23256,0.700320319838154
"triplet_pairs","mediating_TRUE",23269,0.700007225259507
"triplet_pairs","mediating_TRUE",23282,0.69969413068086
"triplet_pairs","mediating_TRUE",23295,0.699381036102213
"triplet_pairs","mediating_TRUE",23308,0.699067941523566
"triplet_pairs","mediating_TRUE",23321,0.698754846944919
"triplet_pairs","mediating_TRUE",23334,0.698441752366272
"triplet_pairs","mediating_TRUE",23347,0.698128657787625
"triplet_pairs","mediating_TRUE",23360,0.697815563208978
"triplet_pairs","mediating_TRUE",23374,0.697478384431974
"triplet_pairs","mediating_TRUE",23387,0.697165289853327
"triplet_pairs","mediating_TRUE",23400,0.69685219527468
"triplet_pairs","mediating_TRUE",23413,0.696539100696033
"triplet_pairs","mediating_TRUE",23426,0.696226006117386
"triplet_pairs","mediating_TRUE",23439,0.695912911538739
"triplet_pairs","mediating_TRUE",23452,0.695599816960092
"triplet_pairs","mediating_TRUE",23465,0.695286722381445
"triplet_pairs","mediating_TRUE",23478,0.694973627802798
"triplet_pairs","mediating_TRUE",23491,0.694660533224151
"triplet_pairs","mediating_TRUE",23504,0.694347438645504
"triplet_pairs","mediating_TRUE",23517,0.694034344066857
"triplet_pairs","mediating_TRUE",23531,0.693697165289853
"triplet_pairs","mediating_TRUE",23544,0.693384070711206
"triplet_pairs","mediating_TRUE",23557,0.693070976132559
"triplet_pairs","mediating_TRUE",23570,0.692757881553912
"triplet_pairs","mediating_TRUE",23583,0.692444786975265
"triplet_pairs","mediating_TRUE",23596,0.692131692396618
"triplet_pairs","mediating_TRUE",23609,0.691818597817971
"triplet_pairs","mediating_TRUE",23622,0.691505503239324
"triplet_pairs","mediating_TRUE",23635,0.691192408660677
"triplet_pairs","mediating_TRUE",23648,0.69087931408203
"triplet_pairs","mediating_TRUE",23661,0.690566219503383
"triplet_pairs","mediating_TRUE",23675,0.690229040726379
"triplet_pairs","mediating_TRUE",23688,0.689915946147732
"triplet_pairs","mediating_TRUE",23701,0.689602851569085
"triplet_pairs","mediating_TRUE",23714,0.689289756990438
"triplet_pairs","mediating_TRUE",23727,0.688976662411791
"triplet_pairs","mediating_TRUE",23740,0.688663567833144
"triplet_pairs","mediating_TRUE",23753,0.688350473254497
"triplet_pairs","mediating_TRUE",23766,0.68803737867585
"triplet_pairs","mediating_TRUE",23779,0.687724284097203
"triplet_pairs","mediating_TRUE",23792,0.687411189518557
"triplet_pairs","mediating_TRUE",23805,0.68709809493991
"triplet_pairs","mediating_TRUE",23818,0.686785000361263
"triplet_pairs","mediating_TRUE",23832,0.686447821584258
"triplet_pairs","mediating_TRUE",23845,0.686134727005611
"triplet_pairs","mediating_TRUE",23858,0.685821632426964
"triplet_pairs","mediating_TRUE",23871,0.685508537848317
"triplet_pairs","mediating_TRUE",23884,0.68519544326967
"triplet_pairs","mediating_TRUE",23897,0.684882348691023
"triplet_pairs","mediating_TRUE",23910,0.684569254112376
"triplet_pairs","mediating_TRUE",23923,0.68425615953373
"triplet_pairs","mediating_TRUE",23936,0.683943064955083
"triplet_pairs","mediating_TRUE",23949,0.683629970376436
"triplet_pairs","mediating_TRUE",23962,0.683316875797789
"triplet_pairs","mediating_TRUE",23976,0.682979697020784
"triplet_pairs","mediating_TRUE",23989,0.682666602442137
"triplet_pairs","mediating_TRUE",24002,0.68235350786349
"triplet_pairs","mediating_TRUE",24015,0.682040413284843
"triplet_pairs","mediating_TRUE",24028,0.681727318706197
"triplet_pairs","mediating_TRUE",24041,0.68141422412755
"triplet_pairs","mediating_TRUE",24054,0.681101129548903
"triplet_pairs","mediating_TRUE",24067,0.680788034970256
"triplet_pairs","mediating_TRUE",24080,0.680474940391609
"triplet_pairs","mediating_TRUE",24093,0.680161845812962
"triplet_pairs","mediating_TRUE",24106,0.679848751234315
"triplet_pairs","mediating_TRUE",24119,0.679535656655668
"triplet_pairs","mediating_TRUE",24133,0.679198477878663
"triplet_pairs","mediating_TRUE",24146,0.678885383300016
"triplet_pairs","mediating_TRUE",24159,0.67857228872137
"triplet_pairs","mediating_TRUE",24172,0.678259194142723
"triplet_pairs","mediating_TRUE",24185,0.677946099564076
"triplet_pairs","mediating_TRUE",24198,0.677633004985429
"triplet_pairs","mediating_TRUE",24211,0.677319910406782
"triplet_pairs","mediating_TRUE",24224,0.677006815828135
"triplet_pairs","mediating_TRUE",24237,0.676693721249488
"triplet_pairs","mediating_TRUE",24250,0.676380626670841
"triplet_pairs","mediating_TRUE",24263,0.676067532092194
"triplet_pairs","mediating_TRUE",24276,0.675754437513547
"triplet_pairs","mediating_TRUE",24290,0.675417258736543
"triplet_pairs","mediating_TRUE",24303,0.675104164157896
"triplet_pairs","mediating_TRUE",24316,0.674791069579249
"triplet_pairs","mediating_TRUE",24329,0.674477975000602
"triplet_pairs","mediating_TRUE",24342,0.674164880421955
"triplet_pairs","mediating_TRUE",24355,0.673851785843308
"triplet_pairs","mediating_TRUE",24368,0.673538691264661
"triplet_pairs","mediating_TRUE",24381,0.673225596686014
"triplet_pairs","mediating_TRUE",24394,0.672912502107367
"triplet_pairs","mediating_TRUE",24407,0.67259940752872
"triplet_pairs","mediating_TRUE",24420,0.672286312950073
"triplet_pairs","mediating_TRUE",24434,0.671949134173069
"triplet_pairs","mediating_TRUE",24447,0.671636039594422
"triplet_pairs","mediating_TRUE",24460,0.671322945015775
"triplet_pairs","mediating_TRUE",24473,0.671009850437128
"triplet_pairs","mediating_TRUE",24486,0.670696755858481
"triplet_pairs","mediating_TRUE",24499,0.670383661279834
"triplet_pairs","mediating_TRUE",24512,0.670070566701187
"triplet_pairs","mediating_TRUE",24525,0.66975747212254
"triplet_pairs","mediating_TRUE",24538,0.669444377543893
"triplet_pairs","mediating_TRUE",24551,0.669131282965246
"triplet_pairs","mediating_TRUE",24564,0.668818188386599
"triplet_pairs","mediating_TRUE",24577,0.668505093807952
"triplet_pairs","mediating_TRUE",24591,0.668167915030948
"triplet_pairs","mediating_TRUE",24604,0.667854820452301
"triplet_pairs","mediating_TRUE",24617,0.667541725873654
"triplet_pairs","mediating_TRUE",24630,0.667228631295007
"triplet_pairs","mediating_TRUE",24643,0.66691553671636
"triplet_pairs","mediating_TRUE",24656,0.666602442137713
